2026-01-28 04:19:17,576 | INFO | Run started: run_id=BE_temporary__retrain_p1_last_window_wb1_fit__041917
2026-01-28 04:19:18,205 | INFO | EVENT retrain_fit batch_id=14 reason=periodic train_n=500 wall=0.013178586959838867 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 9, 'buffer_size': 500, 'global_batch_id': 14}
2026-01-28 04:19:18,231 | INFO | EVENT retrain_fit batch_id=15 reason=periodic train_n=500 wall=0.014107704162597656 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 10, 'buffer_size': 500, 'global_batch_id': 15}
2026-01-28 04:19:18,256 | INFO | EVENT retrain_fit batch_id=16 reason=periodic train_n=500 wall=0.014309167861938477 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 11, 'buffer_size': 500, 'global_batch_id': 16}
2026-01-28 04:19:18,278 | INFO | EVENT retrain_fit batch_id=17 reason=periodic train_n=500 wall=0.012651205062866211 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 12, 'buffer_size': 500, 'global_batch_id': 17}
2026-01-28 04:19:18,302 | INFO | EVENT retrain_fit batch_id=18 reason=periodic train_n=500 wall=0.013394355773925781 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 13, 'buffer_size': 500, 'global_batch_id': 18}
2026-01-28 04:19:18,325 | INFO | EVENT retrain_fit batch_id=19 reason=periodic train_n=500 wall=0.014032840728759766 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 14, 'buffer_size': 500, 'global_batch_id': 19}
2026-01-28 04:19:18,348 | INFO | EVENT retrain_fit batch_id=20 reason=periodic train_n=500 wall=0.011482477188110352 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 15, 'buffer_size': 500, 'global_batch_id': 20}
2026-01-28 04:19:18,371 | INFO | EVENT retrain_fit batch_id=21 reason=periodic train_n=500 wall=0.01322031021118164 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 16, 'buffer_size': 500, 'global_batch_id': 21}
2026-01-28 04:19:18,398 | INFO | EVENT retrain_fit batch_id=22 reason=periodic train_n=500 wall=0.014930963516235352 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 17, 'buffer_size': 500, 'global_batch_id': 22}
2026-01-28 04:19:18,422 | INFO | EVENT retrain_fit batch_id=23 reason=periodic train_n=500 wall=0.01344609260559082 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 18, 'buffer_size': 500, 'global_batch_id': 23}
2026-01-28 04:19:18,442 | INFO | EVENT retrain_fit batch_id=24 reason=periodic train_n=500 wall=0.012141942977905273 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 19, 'buffer_size': 500, 'global_batch_id': 24}
2026-01-28 04:19:18,472 | INFO | EVENT retrain_fit batch_id=25 reason=periodic train_n=500 wall=0.017726421356201172 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 20, 'buffer_size': 500, 'global_batch_id': 25}
2026-01-28 04:19:18,503 | INFO | EVENT retrain_fit batch_id=26 reason=periodic train_n=500 wall=0.018013477325439453 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 21, 'buffer_size': 500, 'global_batch_id': 26}
2026-01-28 04:19:18,533 | INFO | EVENT retrain_fit batch_id=27 reason=periodic train_n=500 wall=0.0166778564453125 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 22, 'buffer_size': 500, 'global_batch_id': 27}
2026-01-28 04:19:18,569 | INFO | EVENT retrain_fit batch_id=28 reason=periodic train_n=500 wall=0.022360563278198242 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 23, 'buffer_size': 500, 'global_batch_id': 28}
2026-01-28 04:19:18,599 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=500 wall=0.016121387481689453 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 24, 'buffer_size': 500, 'global_batch_id': 29}
2026-01-28 04:19:18,638 | INFO | EVENT retrain_fit batch_id=30 reason=periodic train_n=500 wall=0.026218891143798828 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 25, 'buffer_size': 500, 'global_batch_id': 30}
2026-01-28 04:19:18,672 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=500 wall=0.021199464797973633 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 500, 'global_batch_id': 31}
2026-01-28 04:19:18,700 | INFO | EVENT retrain_fit batch_id=32 reason=periodic train_n=500 wall=0.014571428298950195 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 500, 'global_batch_id': 32}
2026-01-28 04:19:18,732 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=500 wall=0.016245365142822266 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 500, 'global_batch_id': 33}
2026-01-28 04:19:18,762 | INFO | EVENT retrain_fit batch_id=34 reason=periodic train_n=500 wall=0.015691757202148438 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 500, 'global_batch_id': 34}
2026-01-28 04:19:18,792 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=500 wall=0.017997264862060547 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 500, 'global_batch_id': 35}
2026-01-28 04:19:18,823 | INFO | EVENT retrain_fit batch_id=36 reason=periodic train_n=500 wall=0.017998695373535156 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 500, 'global_batch_id': 36}
2026-01-28 04:19:18,852 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=500 wall=0.017003774642944336 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 500, 'global_batch_id': 37}
2026-01-28 04:19:18,882 | INFO | EVENT retrain_fit batch_id=38 reason=periodic train_n=500 wall=0.018001317977905273 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 500, 'global_batch_id': 38}
2026-01-28 04:19:18,948 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=500 wall=0.045996665954589844 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 500, 'global_batch_id': 39}
2026-01-28 04:19:18,975 | INFO | EVENT retrain_fit batch_id=40 reason=periodic train_n=500 wall=0.015998363494873047 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 500, 'global_batch_id': 40}
2026-01-28 04:19:19,008 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=500 wall=0.01999950408935547 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 500, 'global_batch_id': 41}
2026-01-28 04:19:19,040 | INFO | EVENT retrain_fit batch_id=42 reason=periodic train_n=500 wall=0.016999244689941406 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 500, 'global_batch_id': 42}
2026-01-28 04:19:19,069 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=500 wall=0.018002986907958984 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 500, 'global_batch_id': 43}
2026-01-28 04:19:19,100 | INFO | EVENT retrain_fit batch_id=44 reason=periodic train_n=500 wall=0.017304420471191406 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 500, 'global_batch_id': 44}
2026-01-28 04:19:19,101 | INFO | Run finished. total={'wall_sec': 1.524268388748169, 'cpu_sec': 1.484375, 'cpu_pct': 97.38278448581276, 'rss_mb': None} peak_rss_mb=None
