2026-01-28 04:11:29,438 | INFO | Run started: run_id=BE_gradual__retrain_p1_all_seen_fit__041129
2026-01-28 04:11:31,390 | INFO | EVENT retrain_fit batch_id=16 reason=periodic train_n=8000 wall=0.17388653755187988 cpu=0.171875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 11, 'buffer_size': 8000, 'global_batch_id': 16}
2026-01-28 04:11:31,618 | INFO | EVENT retrain_fit batch_id=17 reason=periodic train_n=8500 wall=0.18829607963562012 cpu=0.171875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 12, 'buffer_size': 8500, 'global_batch_id': 17}
2026-01-28 04:11:31,833 | INFO | EVENT retrain_fit batch_id=18 reason=periodic train_n=9000 wall=0.20295429229736328 cpu=0.203125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 13, 'buffer_size': 9000, 'global_batch_id': 18}
2026-01-28 04:11:32,055 | INFO | EVENT retrain_fit batch_id=19 reason=periodic train_n=9500 wall=0.2109997272491455 cpu=0.203125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 14, 'buffer_size': 9500, 'global_batch_id': 19}
2026-01-28 04:11:32,290 | INFO | EVENT retrain_fit batch_id=20 reason=periodic train_n=10000 wall=0.22299933433532715 cpu=0.21875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 15, 'buffer_size': 10000, 'global_batch_id': 20}
2026-01-28 04:11:32,542 | INFO | EVENT retrain_fit batch_id=21 reason=periodic train_n=10500 wall=0.23799848556518555 cpu=0.234375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 16, 'buffer_size': 10500, 'global_batch_id': 21}
2026-01-28 04:11:32,793 | INFO | EVENT retrain_fit batch_id=22 reason=periodic train_n=11000 wall=0.23809814453125 cpu=0.234375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 17, 'buffer_size': 11000, 'global_batch_id': 22}
2026-01-28 04:11:33,054 | INFO | EVENT retrain_fit batch_id=23 reason=periodic train_n=11500 wall=0.24700021743774414 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 18, 'buffer_size': 11500, 'global_batch_id': 23}
2026-01-28 04:11:33,323 | INFO | EVENT retrain_fit batch_id=24 reason=periodic train_n=12000 wall=0.2555375099182129 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 19, 'buffer_size': 12000, 'global_batch_id': 24}
2026-01-28 04:11:33,609 | INFO | EVENT retrain_fit batch_id=25 reason=periodic train_n=12500 wall=0.2739994525909424 cpu=0.28125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 20, 'buffer_size': 12500, 'global_batch_id': 25}
2026-01-28 04:11:33,903 | INFO | EVENT retrain_fit batch_id=26 reason=periodic train_n=13000 wall=0.2819998264312744 cpu=0.28125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 21, 'buffer_size': 13000, 'global_batch_id': 26}
2026-01-28 04:11:34,211 | INFO | EVENT retrain_fit batch_id=27 reason=periodic train_n=13500 wall=0.29500484466552734 cpu=0.296875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 22, 'buffer_size': 13500, 'global_batch_id': 27}
2026-01-28 04:11:34,527 | INFO | EVENT retrain_fit batch_id=28 reason=periodic train_n=14000 wall=0.30425453186035156 cpu=0.3125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 23, 'buffer_size': 14000, 'global_batch_id': 28}
2026-01-28 04:11:34,854 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=14500 wall=0.3150014877319336 cpu=0.3125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 24, 'buffer_size': 14500, 'global_batch_id': 29}
2026-01-28 04:11:35,182 | INFO | EVENT retrain_fit batch_id=30 reason=periodic train_n=15000 wall=0.31600046157836914 cpu=0.3125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 25, 'buffer_size': 15000, 'global_batch_id': 30}
2026-01-28 04:11:35,523 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=15500 wall=0.330120325088501 cpu=0.34375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 15500, 'global_batch_id': 31}
2026-01-28 04:11:35,920 | INFO | EVENT retrain_fit batch_id=32 reason=periodic train_n=16000 wall=0.3717973232269287 cpu=0.375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 16000, 'global_batch_id': 32}
2026-01-28 04:11:36,280 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=16500 wall=0.3469996452331543 cpu=0.359375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 16500, 'global_batch_id': 33}
2026-01-28 04:11:36,640 | INFO | EVENT retrain_fit batch_id=34 reason=periodic train_n=17000 wall=0.34793782234191895 cpu=0.375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 17000, 'global_batch_id': 34}
2026-01-28 04:11:37,046 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=17500 wall=0.38004517555236816 cpu=0.375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 17500, 'global_batch_id': 35}
2026-01-28 04:11:37,444 | INFO | EVENT retrain_fit batch_id=36 reason=periodic train_n=18000 wall=0.38704895973205566 cpu=0.359375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 18000, 'global_batch_id': 36}
2026-01-28 04:11:37,898 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=18500 wall=0.44223928451538086 cpu=0.328125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 18500, 'global_batch_id': 37}
2026-01-28 04:11:38,311 | INFO | EVENT retrain_fit batch_id=38 reason=periodic train_n=19000 wall=0.40099620819091797 cpu=0.328125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 19000, 'global_batch_id': 38}
2026-01-28 04:11:38,732 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=19500 wall=0.40823984146118164 cpu=0.40625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 19500, 'global_batch_id': 39}
2026-01-28 04:11:39,189 | INFO | EVENT retrain_fit batch_id=40 reason=periodic train_n=20000 wall=0.4443929195404053 cpu=0.375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 20000, 'global_batch_id': 40}
2026-01-28 04:11:39,636 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=20500 wall=0.43599963188171387 cpu=0.421875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 20500, 'global_batch_id': 41}
2026-01-28 04:11:40,088 | INFO | EVENT retrain_fit batch_id=42 reason=periodic train_n=21000 wall=0.43847179412841797 cpu=0.40625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 21000, 'global_batch_id': 42}
2026-01-28 04:11:40,528 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=21500 wall=0.4264411926269531 cpu=0.421875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 21500, 'global_batch_id': 43}
2026-01-28 04:11:41,000 | INFO | EVENT retrain_fit batch_id=44 reason=periodic train_n=22000 wall=0.4519376754760742 cpu=0.453125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 22000, 'global_batch_id': 44}
2026-01-28 04:11:41,000 | INFO | Run finished. total={'wall_sec': 11.562402725219727, 'cpu_sec': 11.0625, 'cpu_pct': 95.67648059750292, 'rss_mb': None} peak_rss_mb=None
