2026-01-28 04:16:16,677 | INFO | Run started: run_id=BE_gradual__retrain_p1_all_seen_fit__041616
2026-01-28 04:16:17,833 | INFO | EVENT retrain_fit batch_id=14 reason=periodic train_n=7000 wall=0.11761260032653809 cpu=0.109375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 9, 'buffer_size': 7000, 'global_batch_id': 14}
2026-01-28 04:16:17,961 | INFO | EVENT retrain_fit batch_id=15 reason=periodic train_n=7500 wall=0.11599969863891602 cpu=0.109375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 10, 'buffer_size': 7500, 'global_batch_id': 15}
2026-01-28 04:16:18,094 | INFO | EVENT retrain_fit batch_id=16 reason=periodic train_n=8000 wall=0.12051939964294434 cpu=0.125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 11, 'buffer_size': 8000, 'global_batch_id': 16}
2026-01-28 04:16:18,236 | INFO | EVENT retrain_fit batch_id=17 reason=periodic train_n=8500 wall=0.12999987602233887 cpu=0.125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 12, 'buffer_size': 8500, 'global_batch_id': 17}
2026-01-28 04:16:18,384 | INFO | EVENT retrain_fit batch_id=18 reason=periodic train_n=9000 wall=0.13599896430969238 cpu=0.125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 13, 'buffer_size': 9000, 'global_batch_id': 18}
2026-01-28 04:16:18,539 | INFO | EVENT retrain_fit batch_id=19 reason=periodic train_n=9500 wall=0.14299845695495605 cpu=0.140625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 14, 'buffer_size': 9500, 'global_batch_id': 19}
2026-01-28 04:16:18,699 | INFO | EVENT retrain_fit batch_id=20 reason=periodic train_n=10000 wall=0.14899992942810059 cpu=0.15625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 15, 'buffer_size': 10000, 'global_batch_id': 20}
2026-01-28 04:16:18,883 | INFO | EVENT retrain_fit batch_id=21 reason=periodic train_n=10500 wall=0.17040705680847168 cpu=0.171875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 16, 'buffer_size': 10500, 'global_batch_id': 21}
2026-01-28 04:16:19,064 | INFO | EVENT retrain_fit batch_id=22 reason=periodic train_n=11000 wall=0.16900038719177246 cpu=0.171875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 17, 'buffer_size': 11000, 'global_batch_id': 22}
2026-01-28 04:16:19,246 | INFO | EVENT retrain_fit batch_id=23 reason=periodic train_n=11500 wall=0.17050790786743164 cpu=0.171875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 18, 'buffer_size': 11500, 'global_batch_id': 23}
2026-01-28 04:16:19,435 | INFO | EVENT retrain_fit batch_id=24 reason=periodic train_n=12000 wall=0.17799758911132812 cpu=0.171875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 19, 'buffer_size': 12000, 'global_batch_id': 24}
2026-01-28 04:16:19,628 | INFO | EVENT retrain_fit batch_id=25 reason=periodic train_n=12500 wall=0.18199896812438965 cpu=0.171875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 20, 'buffer_size': 12500, 'global_batch_id': 25}
2026-01-28 04:16:19,839 | INFO | EVENT retrain_fit batch_id=26 reason=periodic train_n=13000 wall=0.20050692558288574 cpu=0.1875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 21, 'buffer_size': 13000, 'global_batch_id': 26}
2026-01-28 04:16:20,045 | INFO | EVENT retrain_fit batch_id=27 reason=periodic train_n=13500 wall=0.19703412055969238 cpu=0.203125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 22, 'buffer_size': 13500, 'global_batch_id': 27}
2026-01-28 04:16:20,252 | INFO | EVENT retrain_fit batch_id=28 reason=periodic train_n=14000 wall=0.19693899154663086 cpu=0.203125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 23, 'buffer_size': 14000, 'global_batch_id': 28}
2026-01-28 04:16:20,461 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=14500 wall=0.19680333137512207 cpu=0.203125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 24, 'buffer_size': 14500, 'global_batch_id': 29}
2026-01-28 04:16:20,690 | INFO | EVENT retrain_fit batch_id=30 reason=periodic train_n=15000 wall=0.20937156677246094 cpu=0.203125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 25, 'buffer_size': 15000, 'global_batch_id': 30}
2026-01-28 04:16:20,929 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=15500 wall=0.22821331024169922 cpu=0.21875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 15500, 'global_batch_id': 31}
2026-01-28 04:16:21,167 | INFO | EVENT retrain_fit batch_id=32 reason=periodic train_n=16000 wall=0.2259984016418457 cpu=0.21875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 16000, 'global_batch_id': 32}
2026-01-28 04:16:21,392 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=16500 wall=0.21599888801574707 cpu=0.234375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 16500, 'global_batch_id': 33}
2026-01-28 04:16:21,648 | INFO | EVENT retrain_fit batch_id=34 reason=periodic train_n=17000 wall=0.23261809349060059 cpu=0.234375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 17000, 'global_batch_id': 34}
2026-01-28 04:16:21,910 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=17500 wall=0.2509024143218994 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 17500, 'global_batch_id': 35}
2026-01-28 04:16:22,169 | INFO | EVENT retrain_fit batch_id=36 reason=periodic train_n=18000 wall=0.25053954124450684 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 18000, 'global_batch_id': 36}
2026-01-28 04:16:22,433 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=18500 wall=0.2520008087158203 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 18500, 'global_batch_id': 37}
2026-01-28 04:16:22,695 | INFO | EVENT retrain_fit batch_id=38 reason=periodic train_n=19000 wall=0.25299906730651855 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 19000, 'global_batch_id': 38}
2026-01-28 04:16:23,002 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=19500 wall=0.2841498851776123 cpu=0.28125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 19500, 'global_batch_id': 39}
2026-01-28 04:16:23,280 | INFO | EVENT retrain_fit batch_id=40 reason=periodic train_n=20000 wall=0.26799941062927246 cpu=0.265625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 20000, 'global_batch_id': 40}
2026-01-28 04:16:23,569 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=20500 wall=0.2793745994567871 cpu=0.28125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 20500, 'global_batch_id': 41}
2026-01-28 04:16:23,880 | INFO | EVENT retrain_fit batch_id=42 reason=periodic train_n=21000 wall=0.3017580509185791 cpu=0.296875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 21000, 'global_batch_id': 42}
2026-01-28 04:16:24,185 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=21500 wall=0.28760528564453125 cpu=0.265625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 21500, 'global_batch_id': 43}
2026-01-28 04:16:24,497 | INFO | EVENT retrain_fit batch_id=44 reason=periodic train_n=22000 wall=0.30347514152526855 cpu=0.296875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 22000, 'global_batch_id': 44}
2026-01-28 04:16:24,497 | INFO | Run finished. total={'wall_sec': 7.82053017616272, 'cpu_sec': 7.6875, 'cpu_pct': 98.29896217818836, 'rss_mb': None} peak_rss_mb=None
