2026-01-28 04:20:00,019 | INFO | Run started: run_id=BE_temporary__retrain_p1_all_seen_fit__042000
2026-01-28 04:20:01,143 | INFO | EVENT retrain_fit batch_id=14 reason=periodic train_n=7000 wall=0.10400128364562988 cpu=0.109375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 9, 'buffer_size': 7000, 'global_batch_id': 14}
2026-01-28 04:20:01,261 | INFO | EVENT retrain_fit batch_id=15 reason=periodic train_n=7500 wall=0.10899996757507324 cpu=0.09375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 10, 'buffer_size': 7500, 'global_batch_id': 15}
2026-01-28 04:20:01,387 | INFO | EVENT retrain_fit batch_id=16 reason=periodic train_n=8000 wall=0.11500263214111328 cpu=0.109375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 11, 'buffer_size': 8000, 'global_batch_id': 16}
2026-01-28 04:20:01,505 | INFO | EVENT retrain_fit batch_id=17 reason=periodic train_n=8500 wall=0.11505794525146484 cpu=0.125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 12, 'buffer_size': 8500, 'global_batch_id': 17}
2026-01-28 04:20:01,645 | INFO | EVENT retrain_fit batch_id=18 reason=periodic train_n=9000 wall=0.12261080741882324 cpu=0.125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 13, 'buffer_size': 9000, 'global_batch_id': 18}
2026-01-28 04:20:01,791 | INFO | EVENT retrain_fit batch_id=19 reason=periodic train_n=9500 wall=0.13353562355041504 cpu=0.125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 14, 'buffer_size': 9500, 'global_batch_id': 19}
2026-01-28 04:20:01,936 | INFO | EVENT retrain_fit batch_id=20 reason=periodic train_n=10000 wall=0.13550806045532227 cpu=0.140625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 15, 'buffer_size': 10000, 'global_batch_id': 20}
2026-01-28 04:20:02,085 | INFO | EVENT retrain_fit batch_id=21 reason=periodic train_n=10500 wall=0.14000272750854492 cpu=0.140625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 16, 'buffer_size': 10500, 'global_batch_id': 21}
2026-01-28 04:20:02,241 | INFO | EVENT retrain_fit batch_id=22 reason=periodic train_n=11000 wall=0.14600062370300293 cpu=0.140625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 17, 'buffer_size': 11000, 'global_batch_id': 22}
2026-01-28 04:20:02,403 | INFO | EVENT retrain_fit batch_id=23 reason=periodic train_n=11500 wall=0.15400052070617676 cpu=0.15625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 18, 'buffer_size': 11500, 'global_batch_id': 23}
2026-01-28 04:20:02,579 | INFO | EVENT retrain_fit batch_id=24 reason=periodic train_n=12000 wall=0.1659998893737793 cpu=0.171875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 19, 'buffer_size': 12000, 'global_batch_id': 24}
2026-01-28 04:20:02,754 | INFO | EVENT retrain_fit batch_id=25 reason=periodic train_n=12500 wall=0.1631162166595459 cpu=0.15625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 20, 'buffer_size': 12500, 'global_batch_id': 25}
2026-01-28 04:20:02,941 | INFO | EVENT retrain_fit batch_id=26 reason=periodic train_n=13000 wall=0.17499661445617676 cpu=0.171875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 21, 'buffer_size': 13000, 'global_batch_id': 26}
2026-01-28 04:20:03,137 | INFO | EVENT retrain_fit batch_id=27 reason=periodic train_n=13500 wall=0.18055438995361328 cpu=0.1875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 22, 'buffer_size': 13500, 'global_batch_id': 27}
2026-01-28 04:20:03,341 | INFO | EVENT retrain_fit batch_id=28 reason=periodic train_n=14000 wall=0.18999981880187988 cpu=0.203125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 23, 'buffer_size': 14000, 'global_batch_id': 28}
2026-01-28 04:20:03,549 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=14500 wall=0.196000337600708 cpu=0.203125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 24, 'buffer_size': 14500, 'global_batch_id': 29}
2026-01-28 04:20:03,764 | INFO | EVENT retrain_fit batch_id=30 reason=periodic train_n=15000 wall=0.20300030708312988 cpu=0.203125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 25, 'buffer_size': 15000, 'global_batch_id': 30}
2026-01-28 04:20:04,001 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=15500 wall=0.22499680519104004 cpu=0.234375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 15500, 'global_batch_id': 31}
2026-01-28 04:20:04,240 | INFO | EVENT retrain_fit batch_id=32 reason=periodic train_n=16000 wall=0.22800278663635254 cpu=0.21875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 16000, 'global_batch_id': 32}
2026-01-28 04:20:04,476 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=16500 wall=0.22553420066833496 cpu=0.21875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 16500, 'global_batch_id': 33}
2026-01-28 04:20:04,733 | INFO | EVENT retrain_fit batch_id=34 reason=periodic train_n=17000 wall=0.24499893188476562 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 17000, 'global_batch_id': 34}
2026-01-28 04:20:04,989 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=17500 wall=0.24299931526184082 cpu=0.234375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 17500, 'global_batch_id': 35}
2026-01-28 04:20:05,250 | INFO | EVENT retrain_fit batch_id=36 reason=periodic train_n=18000 wall=0.24988889694213867 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 18000, 'global_batch_id': 36}
2026-01-28 04:20:05,520 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=18500 wall=0.25815439224243164 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 18500, 'global_batch_id': 37}
2026-01-28 04:20:05,796 | INFO | EVENT retrain_fit batch_id=38 reason=periodic train_n=19000 wall=0.2635030746459961 cpu=0.265625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 19000, 'global_batch_id': 38}
2026-01-28 04:20:06,082 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=19500 wall=0.27499842643737793 cpu=0.28125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 19500, 'global_batch_id': 39}
2026-01-28 04:20:06,372 | INFO | EVENT retrain_fit batch_id=40 reason=periodic train_n=20000 wall=0.27861952781677246 cpu=0.28125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 20000, 'global_batch_id': 40}
2026-01-28 04:20:06,674 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=20500 wall=0.29000020027160645 cpu=0.296875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 20500, 'global_batch_id': 41}
2026-01-28 04:20:06,981 | INFO | EVENT retrain_fit batch_id=42 reason=periodic train_n=21000 wall=0.29402780532836914 cpu=0.296875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 21000, 'global_batch_id': 42}
2026-01-28 04:20:07,296 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=21500 wall=0.3025376796722412 cpu=0.3125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 21500, 'global_batch_id': 43}
2026-01-28 04:20:07,622 | INFO | EVENT retrain_fit batch_id=44 reason=periodic train_n=22000 wall=0.3139994144439697 cpu=0.328125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 22000, 'global_batch_id': 44}
2026-01-28 04:20:07,622 | INFO | Run finished. total={'wall_sec': 7.603031158447266, 'cpu_sec': 7.59375, 'cpu_pct': 99.87792818082886, 'rss_mb': None} peak_rss_mb=None
